  Frequency            , DB(V(N00099)-V(N00103)), DB(V(N00115)-V(N00119)), DB(V(N00107)-V(N00111)), DB(V(N00123)-V(N00131)), DB((V(N00115)-V(N00119))/(V(N00099)-V(N00103))), DB((V(N00123)-V(N00131))/(V(N00107)-V(N00111)))
  2.398832919020e+05  ,-7.616373587268e+00  ,-9.784550473802e+00  ,-1.005592818628e+01  ,-1.222310995745e+01  ,-2.168176886535e+00  ,-2.167181771174e+00  
  2.412681532592e+05  ,-7.645655626536e+00  ,-9.813915153020e+00  ,-1.008444169375e+01  ,-1.225170594790e+01  ,-2.168259526484e+00  ,-2.167264254146e+00  
  2.426610095082e+05  ,-7.675238754849e+00  ,-9.843581723276e+00  ,-1.011120689849e+01  ,-1.227855443579e+01  ,-2.168342968427e+00  ,-2.167347537303e+00  
  2.440619068042e+05  ,-7.705090947336e+00  ,-9.873518165830e+00  ,-1.013620483804e+01  ,-1.230363646492e+01  ,-2.168427218495e+00  ,-2.167431626881e+00  
  2.454708915685e+05  ,-7.735179576272e+00  ,-9.903691859112e+00  ,-1.015941978440e+01  ,-1.232693631325e+01  ,-2.168512282840e+00  ,-2.167516528843e+00  
  2.468880104906e+05  ,-7.765471443450e+00  ,-9.934069611052e+00  ,-1.018083921840e+01  ,-1.234844146795e+01  ,-2.168598167601e+00  ,-2.167602249555e+00  
  2.483133105296e+05  ,-7.795932817066e+00  ,-9.964617695930e+00  ,-1.020045379351e+01  ,-1.236814258842e+01  ,-2.168684878864e+00  ,-2.167688794908e+00  
  2.497468389154e+05  ,-7.826529470035e+00  ,-9.995301893001e+00  ,-1.021825729432e+01  ,-1.238603346530e+01  ,-2.168772422966e+00  ,-2.167776170975e+00  
  2.511886431510e+05  ,-7.857226719262e+00  ,-1.002608752518e+01  ,-1.023424658636e+01  ,-1.240211097062e+01  ,-2.168860805917e+00  ,-2.167864384262e+00  
  2.526387710132e+05  ,-7.887989469033e+00  ,-1.005693950278e+01  ,-1.024842155736e+01  ,-1.241637499794e+01  ,-2.168950033747e+00  ,-2.167953440582e+00  
  2.540972705549e+05  ,-7.918782253926e+00  ,-1.008782236692e+01  ,-1.026078505357e+01  ,-1.242882839987e+01  ,-2.169040112990e+00  ,-2.168043346299e+00  
  2.555641901064e+05  ,-7.949569287307e+00  ,-1.011870033688e+01  ,-1.027134280597e+01  ,-1.243947691324e+01  ,-2.169131049575e+00  ,-2.168134107269e+00  
  2.570395782769e+05  ,-7.980314510423e+00  ,-1.014953736022e+01  ,-1.028010335166e+01  ,-1.244832908171e+01  ,-2.169222849798e+00  ,-2.168225730055e+00  
  2.585234839562e+05  ,-8.010981642287e+00  ,-1.018029716194e+01  ,-1.028707794924e+01  ,-1.245539616975e+01  ,-2.169315519655e+00  ,-2.168318220506e+00  
  2.600159563165e+05  ,-8.041534232909e+00  ,-1.021094329850e+01  ,-1.029228048584e+01  ,-1.246069207074e+01  ,-2.169409065592e+00  ,-2.168411584898e+00  
  2.615170448138e+05  ,-8.071935720706e+00  ,-1.024143921439e+01  ,-1.029572738157e+01  ,-1.246423321087e+01  ,-2.169503493688e+00  ,-2.168505829300e+00  
  2.630267991895e+05  ,-8.102149488040e+00  ,-1.027174829815e+01  ,-1.029743748668e+01  ,-1.246603844685e+01  ,-2.169598810113e+00  ,-2.168600960174e+00  
  2.645452694724e+05  ,-8.132138922161e+00  ,-1.030183394313e+01  ,-1.029743197542e+01  ,-1.246612895876e+01  ,-2.169695020967e+00  ,-2.168696983343e+00  
  2.660725059799e+05  ,-8.161867476008e+00  ,-1.033165960860e+01  ,-1.029573423709e+01  ,-1.246452814221e+01  ,-2.169792132597e+00  ,-2.168793905123e+00  
  2.676085593199e+05  ,-8.191298732838e+00  ,-1.036118888394e+01  ,-1.029236976053e+01  ,-1.246126149224e+01  ,-2.169890151100e+00  ,-2.168891731709e+00  
  2.691534803927e+05  ,-8.220396468845e+00  ,-1.039038555149e+01  ,-1.028736602000e+01  ,-1.245635648901e+01  ,-2.169989082649e+00  ,-2.168990469013e+00  
  2.707073203921e+05  ,-8.249124723723e+00  ,-1.041921365705e+01  ,-1.028075235694e+01  ,-1.244984248025e+01  ,-2.170088933323e+00  ,-2.169090123312e+00  
  2.722701308078e+05  ,-8.277447865031e+00  ,-1.044763757459e+01  ,-1.027255985944e+01  ,-1.244175056035e+01  ,-2.170189709555e+00  ,-2.169190700911e+00  
  2.738419634264e+05  ,-8.305330659565e+00  ,-1.047562207668e+01  ,-1.026282124354e+01  ,-1.243211345118e+01  ,-2.170291417116e+00  ,-2.169292207642e+00  
  2.754228703338e+05  ,-8.332738343780e+00  ,-1.050313240617e+01  ,-1.025157073201e+01  ,-1.242096538174e+01  ,-2.170394062394e+00  ,-2.169394649731e+00  
  2.770129039164e+05  ,-8.359636694098e+00  ,-1.053013434552e+01  ,-1.023884393495e+01  ,-1.240834196841e+01  ,-2.170497651419e+00  ,-2.169498033453e+00  
  2.786121168630e+05  ,-8.385992099977e+00  ,-1.055659429027e+01  ,-1.022467773016e+01  ,-1.239428009471e+01  ,-2.170602190289e+00  ,-2.169602364553e+00  
  2.802205621667e+05  ,-8.411771635197e+00  ,-1.058247932039e+01  ,-1.020911014618e+01  ,-1.237881779552e+01  ,-2.170707685192e+00  ,-2.169707649335e+00  
  2.818382931264e+05  ,-8.436943129132e+00  ,-1.060775727132e+01  ,-1.019218024590e+01  ,-1.236199413967e+01  ,-2.170814142192e+00  ,-2.169813893767e+00  
  2.834653633490e+05  ,-8.461475240752e+00  ,-1.063239680791e+01  ,-1.017392801342e+01  ,-1.234384911730e+01  ,-2.170921567162e+00  ,-2.169921103877e+00  
  2.851018267504e+05  ,-8.485337528127e+00  ,-1.065636749448e+01  ,-1.015439424379e+01  ,-1.232442352940e+01  ,-2.171029966350e+00  ,-2.170029285618e+00  
  2.867477375581e+05  ,-8.508500519388e+00  ,-1.067963986519e+01  ,-1.013362043487e+01  ,-1.230375888012e+01  ,-2.171139345805e+00  ,-2.170138445248e+00  
  2.884031503127e+05  ,-8.530935780456e+00  ,-1.070218549171e+01  ,-1.011164868392e+01  ,-1.228189727223e+01  ,-2.171249711253e+00  ,-2.170248588313e+00  
  2.900681198693e+05  ,-8.552615985532e+00  ,-1.072397705456e+01  ,-1.008852158622e+01  ,-1.225888130750e+01  ,-2.171361069027e+00  ,-2.170359721275e+00  
  2.917427014001e+05  ,-8.573514979615e+00  ,-1.074498840447e+01  ,-1.006428213959e+01  ,-1.223475398922e+01  ,-2.171473424856e+00  ,-2.170471849628e+00  
  2.934269503956e+05  ,-8.593607841950e+00  ,-1.076519462653e+01  ,-1.003897365157e+01  ,-1.220955863094e+01  ,-2.171586784581e+00  ,-2.170584979369e+00  
  2.951209226666e+05  ,-8.612870948914e+00  ,-1.078457210327e+01  ,-1.001263965120e+01  ,-1.218333876773e+01  ,-2.171701154353e+00  ,-2.170699116523e+00  
  2.968246743463e+05  ,-8.631282027861e+00  ,-1.080309856780e+01  ,-9.985323805568e+00  ,-1.215613807239e+01  ,-2.171816539937e+00  ,-2.170814266818e+00  
  2.985382618918e+05  ,-8.648820213694e+00  ,-1.082075316071e+01  ,-9.957069840645e+00  ,-1.212800027661e+01  ,-2.171932947015e+00  ,-2.170930435966e+00  
  3.002617420861e+05  ,-8.665466098714e+00  ,-1.083751648036e+01  ,-9.927921466151e+00  ,-1.209896909607e+01  ,-2.172050381649e+00  ,-2.171047629924e+00  
  3.019951720402e+05  ,-8.681201777912e+00  ,-1.085337062737e+01  ,-9.897922305406e+00  ,-1.206908815973e+01  ,-2.172168849457e+00  ,-2.171165854325e+00  
  3.037386091946e+05  ,-8.696010891526e+00  ,-1.086829924766e+01  ,-9.867115830185e+00  ,-1.203840094500e+01  ,-2.172288356132e+00  ,-2.171285114817e+00  
  3.054921113216e+05  ,-8.709878663183e+00  ,-1.088228757052e+01  ,-9.835545298613e+00  ,-1.200695071575e+01  ,-2.172408907339e+00  ,-2.171405417141e+00  
  3.072557365267e+05  ,-8.722791930133e+00  ,-1.089532243891e+01  ,-9.803253697825e+00  ,-1.197478046463e+01  ,-2.172530508782e+00  ,-2.171526766807e+00  
  3.090295432514e+05  ,-8.734739173848e+00  ,-1.090739234005e+01  ,-9.770283692197e+00  ,-1.194193286178e+01  ,-2.172653166204e+00  ,-2.171649169579e+00  
  3.108135902740e+05  ,-8.745710539593e+00  ,-1.091848742465e+01  ,-9.736677574572e+00  ,-1.190845020547e+01  ,-2.172776885059e+00  ,-2.171772630897e+00  
  3.126079367124e+05  ,-8.755697852924e+00  ,-1.092859952368e+01  ,-9.702477220070e+00  ,-1.187437437634e+01  ,-2.172901670751e+00  ,-2.171897156266e+00  
  3.144126420259e+05  ,-8.764694633343e+00  ,-1.093772216230e+01  ,-9.667724047505e+00  ,-1.183974679853e+01  ,-2.173027528954e+00  ,-2.172022751025e+00  
  3.162277660168e+05  ,-8.772696097306e+00  ,-1.094585056223e+01  ,-9.632458979719e+00  ,-1.180460840040e+01  ,-2.173154464924e+00  ,-2.172149420678e+00  
  3.180533688330e+05  ,-8.779699159983e+00  ,-1.095298164410e+01  ,-9.596722412195e+00  ,-1.176899958260e+01  ,-2.173282484121e+00  ,-2.172277170405e+00  
  3.198895109691e+05  ,-8.785702426794e+00  ,-1.095911401865e+01  ,-9.560554180744e+00  ,-1.173296018644e+01  ,-2.173411591857e+00  ,-2.172406005699e+00  
  3.217362532696e+05  ,-8.790706184323e+00  ,-1.096424797763e+01  ,-9.523993535518e+00  ,-1.169652946721e+01  ,-2.173541793307e+00  ,-2.172535931689e+00  
  3.235936569296e+05  ,-8.794712383837e+00  ,-1.096838547760e+01  ,-9.487079115627e+00  ,-1.165974606909e+01  ,-2.173673093767e+00  ,-2.172666953464e+00  
  3.254617834980e+05  ,-8.797724614859e+00  ,-1.097153011333e+01  ,-9.449848928461e+00  ,-1.162264800487e+01  ,-2.173805498475e+00  ,-2.172799076410e+00  
  3.273406948788e+05  ,-8.799748081616e+00  ,-1.097368709385e+01  ,-9.412340329799e+00  ,-1.158527263510e+01  ,-2.173939012234e+00  ,-2.172932305299e+00  
  3.292304533334e+05  ,-8.800789567194e+00  ,-1.097486320749e+01  ,-9.374590007796e+00  ,-1.154765665305e+01  ,-2.174073640295e+00  ,-2.173066645250e+00  
  3.311311214826e+05  ,-8.800857397332e+00  ,-1.097506678485e+01  ,-9.336633967468e+00  ,-1.150983606852e+01  ,-2.174209387516e+00  ,-2.173202101049e+00  
  3.330427623087e+05  ,-8.799961396527e+00  ,-1.097430765529e+01  ,-9.298507519333e+00  ,-1.147184619700e+01  ,-2.174346258768e+00  ,-2.173338677662e+00  
  3.349654391578e+05  ,-8.798112842502e+00  ,-1.097259710143e+01  ,-9.260245268322e+00  ,-1.143372164811e+01  ,-2.174484258928e+00  ,-2.173476379785e+00  
  3.368992157415e+05  ,-8.795324413738e+00  ,-1.096994780642e+01  ,-9.221881104238e+00  ,-1.139549631656e+01  ,-2.174623392685e+00  ,-2.173615212325e+00  
  3.388441561392e+05  ,-8.791610135757e+00  ,-1.096637380048e+01  ,-9.183448194972e+00  ,-1.135720337465e+01  ,-2.174763664725e+00  ,-2.173755179674e+00  
  3.408003248004e+05  ,-8.786985322720e+00  ,-1.096189040239e+01  ,-9.144978979664e+00  ,-1.131887526630e+01  ,-2.174905079671e+00  ,-2.173896286633e+00  
  3.427677865465e+05  ,-8.781466516240e+00  ,-1.095651415826e+01  ,-9.106505163951e+00  ,-1.128054370128e+01  ,-2.175047642016e+00  ,-2.174038537326e+00  
  3.447466065732e+05  ,-8.775071421497e+00  ,-1.095026277775e+01  ,-9.068057716912e+00  ,-1.124223965353e+01  ,-2.175191356252e+00  ,-2.174181936616e+00  
  3.467368504525e+05  ,-8.767818840091e+00  ,-1.094315506665e+01  ,-9.029666866117e+00  ,-1.120399335439e+01  ,-2.175336226560e+00  ,-2.174326488269e+00  
  3.487385841352e+05  ,-8.759728604331e+00  ,-1.093521086168e+01  ,-8.991362097499e+00  ,-1.116583429453e+01  ,-2.175482257351e+00  ,-2.174472197027e+00  
  3.507518739526e+05  ,-8.750821504352e+00  ,-1.092645095721e+01  ,-8.953172152804e+00  ,-1.112779121963e+01  ,-2.175629452860e+00  ,-2.174619066823e+00  
  3.527767866189e+05  ,-8.741119221141e+00  ,-1.091689703827e+01  ,-8.915125029080e+00  ,-1.108989213091e+01  ,-2.175777817125e+00  ,-2.174767101832e+00  
  3.548133892336e+05  ,-8.730644251783e+00  ,-1.090657160583e+01  ,-8.877247977935e+00  ,-1.105216428364e+01  ,-2.175927354050e+00  ,-2.174916305701e+00  
  3.568617492835e+05  ,-8.719419839208e+00  ,-1.089549790679e+01  ,-8.839567505928e+00  ,-1.101463418837e+01  ,-2.176078067577e+00  ,-2.175066682443e+00  
  3.589219346450e+05  ,-8.707469899185e+00  ,-1.088369986072e+01  ,-8.802109375390e+00  ,-1.097732761154e+01  ,-2.176229961535e+00  ,-2.175218236153e+00  
  3.609940135864e+05  ,-8.694818949572e+00  ,-1.087120198925e+01  ,-8.764898604313e+00  ,-1.094026957431e+01  ,-2.176383039675e+00  ,-2.175370969999e+00  
  3.630780547701e+05  ,-8.681492038518e+00  ,-1.085802934398e+01  ,-8.727959468005e+00  ,-1.090348435589e+01  ,-2.176537305466e+00  ,-2.175524887886e+00  
  3.651741272548e+05  ,-8.667514672917e+00  ,-1.084420743550e+01  ,-8.691315499925e+00  ,-1.086699549311e+01  ,-2.176692762585e+00  ,-2.175679993180e+00  
  3.672823004981e+05  ,-8.652912752254e+00  ,-1.082976216656e+01  ,-8.654989492829e+00  ,-1.083082578196e+01  ,-2.176849414306e+00  ,-2.175836289135e+00  
  3.694026443583e+05  ,-8.637712498731e+00  ,-1.081471976275e+01  ,-8.619003500375e+00  ,-1.079499727944e+01  ,-2.177007264015e+00  ,-2.175993779067e+00  
  3.715352290972e+05  ,-8.621940390804e+00  ,-1.079910670564e+01  ,-8.583378838922e+00  ,-1.075953130513e+01  ,-2.177166314841e+00  ,-2.176152466203e+00  
  3.736801253821e+05  ,-8.605623099785e+00  ,-1.078294966961e+01  ,-8.548136087811e+00  ,-1.072444844132e+01  ,-2.177326569826e+00  ,-2.176312353511e+00  
  3.758374042884e+05  ,-8.588787428341e+00  ,-1.076627546018e+01  ,-8.513295092644e+00  ,-1.068976853650e+01  ,-2.177488031842e+00  ,-2.176473443857e+00  
  3.780071373018e+05  ,-8.571460248244e+00  ,-1.074911095214e+01  ,-8.478874965457e+00  ,-1.065551070548e+01  ,-2.177650703898e+00  ,-2.176635740024e+00  
  3.801893963206e+05  ,-8.553668445609e+00  ,-1.073148303422e+01  ,-8.444894087293e+00  ,-1.062169333216e+01  ,-2.177814588606e+00  ,-2.176799244863e+00  
  3.823842536581e+05  ,-8.535438863221e+00  ,-1.071341855185e+01  ,-8.411370108638e+00  ,-1.058833406942e+01  ,-2.177979688632e+00  ,-2.176963960781e+00  
  3.845917820454e+05  ,-8.516798250147e+00  ,-1.069494425638e+01  ,-8.378319953173e+00  ,-1.055544984328e+01  ,-2.178146006237e+00  ,-2.177129890111e+00  
  3.868120546331e+05  ,-8.497773209355e+00  ,-1.067608675325e+01  ,-8.345759816998e+00  ,-1.052305685220e+01  ,-2.178313543899e+00  ,-2.177297035205e+00  
  3.890451449943e+05  ,-8.478390152622e+00  ,-1.065687245641e+01  ,-8.313705172830e+00  ,-1.049117057102e+01  ,-2.178482303784e+00  ,-2.177465398190e+00  
  3.912911271269e+05  ,-8.458675255037e+00  ,-1.063732754315e+01  ,-8.282170769806e+00  ,-1.045980575110e+01  ,-2.178652288108e+00  ,-2.177634981299e+00  
  3.935500754558e+05  ,-8.438654414160e+00  ,-1.061747791290e+01  ,-8.251170637782e+00  ,-1.042897642401e+01  ,-2.178823498737e+00  ,-2.177805786231e+00  
  3.958220648357e+05  ,-8.418353208677e+00  ,-1.059734914595e+01  ,-8.220718086937e+00  ,-1.039869590171e+01  ,-2.178995937269e+00  ,-2.177977814776e+00  
  3.981071705535e+05  ,-8.397796865264e+00  ,-1.057696647096e+01  ,-8.190825712616e+00  ,-1.036897678134e+01  ,-2.179169605699e+00  ,-2.178151068729e+00  
  4.004054683306e+05  ,-8.377010223218e+00  ,-1.055635472858e+01  ,-8.161505395540e+00  ,-1.033983094468e+01  ,-2.179344505362e+00  ,-2.178325549144e+00  
  4.027170343255e+05  ,-8.356017704107e+00  ,-1.053553834165e+01  ,-8.132768306814e+00  ,-1.031126956457e+01  ,-2.179520637543e+00  ,-2.178501257758e+00  
  4.050419451365e+05  ,-8.334843284371e+00  ,-1.051454128798e+01  ,-8.104624908636e+00  ,-1.028330310426e+01  ,-2.179698003609e+00  ,-2.178678195626e+00  
  4.073802778041e+05  ,-8.313510467706e+00  ,-1.049338707223e+01  ,-8.077084959225e+00  ,-1.025594132282e+01  ,-2.179876604526e+00  ,-2.178856363599e+00  
  4.097321098135e+05  ,-8.292042264502e+00  ,-1.047209870589e+01  ,-8.050157515959e+00  ,-1.022919327873e+01  ,-2.180056441392e+00  ,-2.179035762772e+00  
  4.120975190973e+05  ,-8.270461168760e+00  ,-1.045069868358e+01  ,-8.023850938767e+00  ,-1.020306733267e+01  ,-2.180237514822e+00  ,-2.179216393903e+00  
  4.144765840379e+05  ,-8.248789142252e+00  ,-1.042920896775e+01  ,-7.998172895274e+00  ,-1.017757115264e+01  ,-2.180419825496e+00  ,-2.179398257363e+00  
  4.168693834703e+05  ,-8.227047595686e+00  ,-1.040765096956e+01  ,-7.973130364472e+00  ,-1.015271171826e+01  ,-2.180603373878e+00  ,-2.179581353789e+00  
  4.192759966846e+05  ,-8.205257377678e+00  ,-1.038604553784e+01  ,-7.948729642784e+00  ,-1.012849532589e+01  ,-2.180788160161e+00  ,-2.179765683110e+00  
  4.216965034286e+05  ,-8.183438759872e+00  ,-1.036441294464e+01  ,-7.924976349143e+00  ,-1.010492759490e+01  ,-2.180974184764e+00  ,-2.179951245759e+00  
  4.241309839105e+05  ,-8.161611430263e+00  ,-1.034277287745e+01  ,-7.901875431027e+00  ,-1.008201347234e+01  ,-2.181161447189e+00  ,-2.180138041316e+00  
  4.265795188016e+05  ,-8.139794482929e+00  ,-1.032114443055e+01  ,-7.879431171464e+00  ,-1.005975724129e+01  ,-2.181349947619e+00  ,-2.180326069827e+00  
  4.290421892389e+05  ,-8.118006411783e+00  ,-1.029954609731e+01  ,-7.857647194886e+00  ,-1.003816252554e+01  ,-2.181539685527e+00  ,-2.180515330651e+00  
  4.315190768278e+05  ,-8.096265107217e+00  ,-1.027799576763e+01  ,-7.836526476389e+00  ,-1.001723229978e+01  ,-2.181730660416e+00  ,-2.180705823389e+00  
  4.340102636447e+05  ,-8.074587852844e+00  ,-1.025651072443e+01  ,-7.816071348450e+00  ,-9.996968895569e+00  ,-2.181922871583e+00  ,-2.180897547119e+00  
  4.365158322402e+05  ,-8.052991322658e+00  ,-1.023510764058e+01  ,-7.796283510232e+00  ,-9.977374011104e+00  ,-2.182116317918e+00  ,-2.181090500872e+00  
  4.390358656410e+05  ,-8.031491582631e+00  ,-1.021380258132e+01  ,-7.777164036839e+00  ,-9.958448720464e+00  ,-2.182310998685e+00  ,-2.181284683625e+00  
  4.415704473533e+05  ,-8.010104090395e+00  ,-1.019261100283e+01  ,-7.758713388661e+00  ,-9.940193482574e+00  ,-2.182506912431e+00  ,-2.181480093913e+00  
  4.441196613656e+05  ,-7.988843697801e+00  ,-1.017154775551e+01  ,-7.740931422777e+00  ,-9.922608153274e+00  ,-2.182704057709e+00  ,-2.181676730497e+00  
  4.466835921510e+05  ,-7.967724655841e+00  ,-1.015062708890e+01  ,-7.723817402550e+00  ,-9.905691994018e+00  ,-2.182902433055e+00  ,-2.181874591467e+00  
  4.492623246703e+05  ,-7.946760616194e+00  ,-1.012986265252e+01  ,-7.707370009871e+00  ,-9.889443684845e+00  ,-2.183102036322e+00  ,-2.182073674974e+00  
  4.518559443749e+05  ,-7.925964638814e+00  ,-1.010926750455e+01  ,-7.691587357217e+00  ,-9.873861336260e+00  ,-2.183302865732e+00  ,-2.182273979044e+00  
  4.544645372095e+05  ,-7.905349197292e+00  ,-1.008885411648e+01  ,-7.676467000312e+00  ,-9.858942501759e+00  ,-2.183504919189e+00  ,-2.182475501447e+00  
  4.570881896149e+05  ,-7.884926185978e+00  ,-1.006863438014e+01  ,-7.662005950345e+00  ,-9.844684189962e+00  ,-2.183708194165e+00  ,-2.182678239616e+00  
  4.597269885309e+05  ,-7.864706926490e+00  ,-1.004861961458e+01  ,-7.648200688873e+00  ,-9.831082879953e+00  ,-2.183912688093e+00  ,-2.182882191081e+00  
  4.623810213993e+05  ,-7.844702178365e+00  ,-1.002882057649e+01  ,-7.635047181166e+00  ,-9.818134533937e+00  ,-2.184118398130e+00  ,-2.183087352771e+00  
  4.650503761666e+05  ,-7.824922145240e+00  ,-1.000924746664e+01  ,-7.622540890605e+00  ,-9.805834612458e+00  ,-2.184325321400e+00  ,-2.183293721853e+00  
  4.677351412872e+05  ,-7.805376485271e+00  ,-9.989909939968e+00  ,-7.610676794283e+00  ,-9.794178089277e+00  ,-2.184533454697e+00  ,-2.183501294995e+00  
  4.704354057260e+05  ,-7.786074322206e+00  ,-9.970817116811e+00  ,-7.599449397789e+00  ,-9.783159466402e+00  ,-2.184742794606e+00  ,-2.183710068613e+00  
  4.731512589615e+05  ,-7.767024252895e+00  ,-9.951977590382e+00  ,-7.588852751480e+00  ,-9.772772790901e+00  ,-2.184953337487e+00  ,-2.183920039421e+00  
  4.758827909888e+05  ,-7.748234359577e+00  ,-9.933399439277e+00  ,-7.578880466506e+00  ,-9.763011669658e+00  ,-2.185165079700e+00  ,-2.184131203152e+00  
  4.786300923226e+05  ,-7.729712220465e+00  ,-9.915090237639e+00  ,-7.569525730795e+00  ,-9.753869286843e+00  ,-2.185378017174e+00  ,-2.184343556048e+00  
  4.813932540002e+05  ,-7.711464920342e+00  ,-9.897057066013e+00  ,-7.560781326429e+00  ,-9.745338420265e+00  ,-2.185592145671e+00  ,-2.184557093837e+00  
  4.841723675841e+05  ,-7.693499061517e+00  ,-9.879306522263e+00  ,-7.552639646278e+00  ,-9.737411458114e+00  ,-2.185807460745e+00  ,-2.184771811836e+00  
  4.869675251659e+05  ,-7.675820776102e+00  ,-9.861844733997e+00  ,-7.545092711278e+00  ,-9.730080416700e+00  ,-2.186023957895e+00  ,-2.184987705422e+00  
  4.897788193685e+05  ,-7.658435737027e+00  ,-9.844677369154e+00  ,-7.538132187722e+00  ,-9.723336957550e+00  ,-2.186241632127e+00  ,-2.185204769827e+00  
  4.926063433496e+05  ,-7.641349169801e+00  ,-9.827809648188e+00  ,-7.531749404571e+00  ,-9.717172404236e+00  ,-2.186460478387e+00  ,-2.185422999665e+00  
  4.954501908048e+05  ,-7.624565863661e+00  ,-9.811246355134e+00  ,-7.525935371557e+00  ,-9.711577761254e+00  ,-2.186680491473e+00  ,-2.185642389697e+00  
  4.983104559705e+05  ,-7.608090183668e+00  ,-9.794991849645e+00  ,-7.520680796320e+00  ,-9.706543730740e+00  ,-2.186901665977e+00  ,-2.185862934420e+00  
  5.011872336273e+05  ,-7.591926083357e+00  ,-9.779050079455e+00  ,-7.515976102347e+00  ,-9.702060730467e+00  ,-2.187123996099e+00  ,-2.186084628120e+00  
  5.040806191027e+05  ,-7.576077114503e+00  ,-9.763424590165e+00  ,-7.511811446568e+00  ,-9.698118911285e+00  ,-2.187347475662e+00  ,-2.186307464717e+00  
  5.069907082747e+05  ,-7.560546439871e+00  ,-9.748118538793e+00  ,-7.508176736802e+00  ,-9.694708174675e+00  ,-2.187572098922e+00  ,-2.186531437873e+00  
  5.099175975749e+05  ,-7.545336845685e+00  ,-9.733134705065e+00  ,-7.505061649465e+00  ,-9.691818190792e+00  ,-2.187797859380e+00  ,-2.186756541327e+00  
  5.128613839914e+05  ,-7.530450751417e+00  ,-9.718475501625e+00  ,-7.502455647234e+00  ,-9.689438415608e+00  ,-2.188024750207e+00  ,-2.186982768375e+00  
  5.158221650723e+05  ,-7.515890222875e+00  ,-9.704142987862e+00  ,-7.500347995528e+00  ,-9.687558107707e+00  ,-2.188252764987e+00  ,-2.187210112179e+00  
  5.188000389290e+05  ,-7.501656982471e+00  ,-9.690138878977e+00  ,-7.498727780317e+00  ,-9.686166345871e+00  ,-2.188481896506e+00  ,-2.187438565554e+00  
  5.217951042390e+05  ,-7.487752421207e+00  ,-9.676464558559e+00  ,-7.497583924359e+00  ,-9.685252045345e+00  ,-2.188712137353e+00  ,-2.187668120986e+00  
  5.248074602498e+05  ,-7.474177608107e+00  ,-9.663121088300e+00  ,-7.496905204240e+00  ,-9.684803975534e+00  ,-2.188943480194e+00  ,-2.187898771294e+00  
